category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type
adjective,color,red,The color of blood or ripe tomatoes.,rosso,ROHS-soh,singular,n/a,masculine,1,adjective,n/a,The object is red.,,,n/a
adjective,color,red,The color of blood or ripe tomatoes.,rossa,ROHS-soh,singular,n/a,feminine,1,adjective,n/a,The object is red.,,,n/a
adjective,color,red,The color of blood or ripe tomatoes.,rossi,ROHS-soh,plural,n/a,masculine,1,adjective,n/a,The object is red.,,,n/a
adjective,color,red,The color of blood or ripe tomatoes.,rosse,ROHS-soh,plural,n/a,feminine,1,adjective,n/a,The object is red.,,,n/a
adjective,color,blue,The color of the sky on a clear day.,blu,bloo,singular,n/a,masculine,1,adjective,n/a,The object is blue.,,,n/a
adjective,color,blue,The color of the sky on a clear day.,blu,bloo,singular,n/a,feminine,1,adjective,n/a,The object is blue.,,,n/a
adjective,color,blue,The color of the sky on a clear day.,blu,bloo,plural,n/a,masculine,1,adjective,n/a,The object is blue.,,,n/a
adjective,color,blue,The color of the sky on a clear day.,blu,bloo,plural,n/a,feminine,1,adjective,n/a,The object is blue.,,,n/a
adjective,color,green,The color of grass.,verde,VEHR-deh,singular,n/a,masculine,1,adjective,n/a,The object is green.,,,n/a
adjective,color,green,The color of grass.,verde,VEHR-deh,singular,n/a,feminine,1,adjective,n/a,The object is green.,,,n/a
adjective,color,green,The color of grass.,verdi,VEHR-deh,plural,n/a,masculine,1,adjective,n/a,The object is green.,,,n/a
adjective,color,green,The color of grass.,verdi,VEHR-deh,plural,n/a,feminine,1,adjective,n/a,The object is green.,,,n/a
adjective,color,yellow,The color of the sun.,giallo,JYAHL-loh,singular,n/a,masculine,1,adjective,n/a,The object is yellow.,,,n/a
adjective,color,yellow,The color of the sun.,gialla,JYAHL-loh,singular,n/a,feminine,1,adjective,n/a,The object is yellow.,,,n/a
adjective,color,yellow,The color of the sun.,gialli,JYAHL-loh,plural,n/a,masculine,1,adjective,n/a,The object is yellow.,,,n/a
adjective,color,yellow,The color of the sun.,gialle,JYAHL-loh,plural,n/a,feminine,1,adjective,n/a,The object is yellow.,,,n/a
adjective,color,black,The darkest color.,nero,NEH-roh,singular,n/a,masculine,1,adjective,n/a,The object is black.,,,n/a
adjective,color,black,The darkest color.,nera,NEH-roh,singular,n/a,feminine,1,adjective,n/a,The object is black.,,,n/a
adjective,color,black,The darkest color.,neri,NEH-roh,plural,n/a,masculine,1,adjective,n/a,The object is black.,,,n/a
adjective,color,black,The darkest color.,nere,NEH-roh,plural,n/a,feminine,1,adjective,n/a,The object is black.,,,n/a
adjective,color,white,The color of snow.,bianco,BYAHN-koh,singular,n/a,masculine,1,adjective,n/a,The object is white.,,,n/a
adjective,color,white,The color of snow.,bianca,BYAHN-koh,singular,n/a,feminine,1,adjective,n/a,The object is white.,,,n/a
adjective,color,white,The color of snow.,bianchi,BYAHN-koh,plural,n/a,masculine,1,adjective,n/a,The object is white.,,,n/a
adjective,color,white,The color of snow.,bianche,BYAHN-koh,plural,n/a,feminine,1,adjective,n/a,The object is white.,,,n/a
adjective,color,pink,A pale red color.,rosa,ROH-zah,singular,n/a,masculine,1,adjective,n/a,The object is pink.,,,n/a
adjective,color,pink,A pale red color.,rosa,ROH-zah,singular,n/a,feminine,1,adjective,n/a,The object is pink.,,,n/a
adjective,color,pink,A pale red color.,rosa,ROH-zah,plural,n/a,masculine,1,adjective,n/a,The object is pink.,,,n/a
adjective,color,pink,A pale red color.,rosa,ROH-zah,plural,n/a,feminine,1,adjective,n/a,The object is pink.,,,n/a
adjective,color,orange,A mix of red and yellow.,arancione,ah-rahn-CHOH-neh,singular,n/a,masculine,1,adjective,n/a,The object is orange.,,,n/a
adjective,color,orange,A mix of red and yellow.,arancione,ah-rahn-CHOH-neh,singular,n/a,feminine,1,adjective,n/a,The object is orange.,,,n/a
adjective,color,orange,A mix of red and yellow.,arancioni,ah-rahn-CHOH-neh,plural,n/a,masculine,1,adjective,n/a,The object is orange.,,,n/a
adjective,color,orange,A mix of red and yellow.,arancioni,ah-rahn-CHOH-neh,plural,n/a,feminine,1,adjective,n/a,The object is orange.,,,n/a
adjective,color,purple,A mix of red and blue.,viola,VYOH-lah,singular,n/a,masculine,1,adjective,n/a,The object is purple.,,,n/a
adjective,color,purple,A mix of red and blue.,viola,VYOH-lah,singular,n/a,feminine,1,adjective,n/a,The object is purple.,,,n/a
adjective,color,purple,A mix of red and blue.,viola,VYOH-lah,plural,n/a,masculine,1,adjective,n/a,The object is purple.,,,n/a
adjective,color,purple,A mix of red and blue.,viola,VYOH-lah,plural,n/a,feminine,1,adjective,n/a,The object is purple.,,,n/a
adjective,color,gray,A color between black and white.,grigio,GREE-joh,singular,n/a,masculine,1,adjective,n/a,The object is gray.,,,n/a
adjective,color,gray,A color between black and white.,grigia,GREE-joh,singular,n/a,feminine,1,adjective,n/a,The object is gray.,,,n/a
adjective,color,gray,A color between black and white.,grigi,GREE-joh,plural,n/a,masculine,1,adjective,n/a,The object is gray.,,,n/a
adjective,color,gray,A color between black and white.,grigie,GREE-joh,plural,n/a,feminine,1,adjective,n/a,The object is gray.,,,n/a
