category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type
adjective,quantity,few,A small number of things or people.,poco,POH-koh,singular,n/a,masculine,1,adjective,n/a,I have few items.,,,n/a
adjective,quantity,few,A small number of things or people.,poca,POH-koh,singular,n/a,feminine,1,adjective,n/a,I have few items.,,,n/a
adjective,quantity,few,A small number of things or people.,pochi,POH-koh,plural,n/a,masculine,1,adjective,n/a,I have few items.,,,n/a
adjective,quantity,few,A small number of things or people.,poche,POH-koh,plural,n/a,feminine,1,adjective,n/a,I have few items.,,,n/a
adjective,quantity,many,A large number of things or people.,molto,MOHL-toh,singular,n/a,masculine,1,adjective,n/a,I have many items.,,,n/a
adjective,quantity,many,A large number of things or people.,molta,MOHL-toh,singular,n/a,feminine,1,adjective,n/a,I have many items.,,,n/a
adjective,quantity,many,A large number of things or people.,molti,MOHL-toh,plural,n/a,masculine,1,adjective,n/a,I have many items.,,,n/a
adjective,quantity,many,A large number of things or people.,molte,MOHL-toh,plural,n/a,feminine,1,adjective,n/a,I have many items.,,,n/a
adjective,quantity,some,An unspecified number or amount.,alcuni,ahl-KOO-nee,singular,n/a,masculine,1,adjective,n/a,I have some items.,,,n/a
adjective,quantity,some,An unspecified number or amount.,alcune,ahl-KOO-nee,singular,n/a,feminine,1,adjective,n/a,I have some items.,,,n/a
adjective,quantity,some,An unspecified number or amount.,alcuni,ahl-KOO-nee,plural,n/a,masculine,1,adjective,n/a,I have some items.,,,n/a
adjective,quantity,some,An unspecified number or amount.,alcune,ahl-KOO-nee,plural,n/a,feminine,1,adjective,n/a,I have some items.,,,n/a
adjective,quantity,all,Every one or the whole amount.,tutto,TOOT-toh,singular,n/a,masculine,1,adjective,n/a,I have all items.,,,n/a
adjective,quantity,all,Every one or the whole amount.,tutta,TOOT-toh,singular,n/a,feminine,1,adjective,n/a,I have all items.,,,n/a
adjective,quantity,all,Every one or the whole amount.,tutti,TOOT-toh,plural,n/a,masculine,1,adjective,n/a,I have all items.,,,n/a
adjective,quantity,all,Every one or the whole amount.,tutte,TOOT-toh,plural,n/a,feminine,1,adjective,n/a,I have all items.,,,n/a
adjective,quantity,none,Not any.,nessuno,nehs-SOO-noh,singular,n/a,masculine,1,adjective,n/a,I have none items.,,,n/a
adjective,quantity,none,Not any.,nessuna,nehs-SOO-noh,singular,n/a,feminine,1,adjective,n/a,I have none items.,,,n/a
adjective,quantity,none,Not any.,nessuni,nehs-SOO-noh,plural,n/a,masculine,1,adjective,n/a,I have none items.,,,n/a
adjective,quantity,none,Not any.,nessune,nehs-SOO-noh,plural,n/a,feminine,1,adjective,n/a,I have none items.,,,n/a
adjective,quantity,several,More than a few but not many.,diverso,dee-VEHR-soh,singular,n/a,masculine,1,adjective,n/a,I have several items.,,,n/a
adjective,quantity,several,More than a few but not many.,diversa,dee-VEHR-soh,singular,n/a,feminine,1,adjective,n/a,I have several items.,,,n/a
adjective,quantity,several,More than a few but not many.,diversi,dee-VEHR-soh,plural,n/a,masculine,1,adjective,n/a,I have several items.,,,n/a
adjective,quantity,several,More than a few but not many.,diverse,dee-VEHR-soh,plural,n/a,feminine,1,adjective,n/a,I have several items.,,,n/a
adjective,quantity,a lot of,A large quantity.,molto,MOHL-toh,singular,n/a,masculine,1,adjective,n/a,I have a lot of items.,,,n/a
adjective,quantity,a lot of,A large quantity.,molta,MOHL-toh,singular,n/a,feminine,1,adjective,n/a,I have a lot of items.,,,n/a
adjective,quantity,a lot of,A large quantity.,molti,MOHL-toh,plural,n/a,masculine,1,adjective,n/a,I have a lot of items.,,,n/a
adjective,quantity,a lot of,A large quantity.,molte,MOHL-toh,plural,n/a,feminine,1,adjective,n/a,I have a lot of items.,,,n/a
adjective,quantity,enough,As much or as many as needed.,abbastanza,ahb-bah-STAN-tsah,singular,n/a,masculine,1,adjective,n/a,I have enough items.,,,n/a
adjective,quantity,enough,As much or as many as needed.,abbastanza,ahb-bah-STAN-tsah,singular,n/a,feminine,1,adjective,n/a,I have enough items.,,,n/a
adjective,quantity,enough,As much or as many as needed.,abbastanza,ahb-bah-STAN-tsah,plural,n/a,masculine,1,adjective,n/a,I have enough items.,,,n/a
adjective,quantity,enough,As much or as many as needed.,abbastanza,ahb-bah-STAN-tsah,plural,n/a,feminine,1,adjective,n/a,I have enough items.,,,n/a
adjective,quantity,only,No more than.,solo,SOH-loh,singular,n/a,masculine,1,adjective,n/a,I have only items.,,,n/a
adjective,quantity,only,No more than.,sola,SOH-loh,singular,n/a,feminine,1,adjective,n/a,I have only items.,,,n/a
adjective,quantity,only,No more than.,soli,SOH-loh,plural,n/a,masculine,1,adjective,n/a,I have only items.,,,n/a
adjective,quantity,only,No more than.,sole,SOH-loh,plural,n/a,feminine,1,adjective,n/a,I have only items.,,,n/a
adjective,quantity,most,The majority.,la maggior parte,lah mahj-JOHR PAR-teh,singular,n/a,masculine,1,adjective,n/a,I have most items.,,,n/a
adjective,quantity,most,The majority.,la maggior parte,lah mahj-JOHR PAR-teh,singular,n/a,feminine,1,adjective,n/a,I have most items.,,,n/a
adjective,quantity,most,The majority.,la maggior parte,lah mahj-JOHR PAR-teh,plural,n/a,masculine,1,adjective,n/a,I have most items.,,,n/a
adjective,quantity,most,The majority.,la maggior parte,lah mahj-JOHR PAR-teh,plural,n/a,feminine,1,adjective,n/a,I have most items.,,,n/a
