category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type
noun,drinks,a water,"A clear, colorless liquid essential for life.",un'acqua,oon AH-kwah,singular,n/a,feminine,1,noun,n/a,I would like a glass of water.,Vorrei un bicchiere d'acqua.,"bevanda, bicchiere, bottiglia",indefinite
noun,drinks,the water,"A clear, colorless liquid essential for life.",l'acqua,lah-KWAH,singular,n/a,feminine,1,noun,n/a,I would like a glass of water.,Vorrei un bicchiere d'acqua.,"bevanda, bicchiere, bottiglia",definite
noun,drinks,the waters,"A clear, colorless liquid essential for life.",le acque,lay AH-kweh,plural,n/a,feminine,1,noun,n/a,I would like a glass of water.,Vorrei un bicchiere d'acqua.,"bevanda, bicchiere, bottiglia",definite
noun,drinks,a wine,An alcoholic drink made from fermented grapes.,un vino,oon VEE-noh,singular,n/a,masculine,1,noun,n/a,We ordered a bottle of wine.,Abbiamo ordinato una bottiglia di vino.,"rosso, bianco, bottiglia",indefinite
noun,drinks,the wine,An alcoholic drink made from fermented grapes.,il vino,eel VEE-noh,singular,n/a,masculine,1,noun,n/a,We ordered a bottle of wine.,Abbiamo ordinato una bottiglia di vino.,"rosso, bianco, bottiglia",definite
noun,drinks,the wines,An alcoholic drink made from fermented grapes.,i vini,ee VEE-nee,plural,n/a,masculine,1,noun,n/a,We ordered a bottle of wine.,Abbiamo ordinato una bottiglia di vino.,"rosso, bianco, bottiglia",definite
noun,drinks,a beer,An alcoholic beverage made from grain.,una birra,OO-nah BEER-rah,singular,n/a,feminine,1,noun,n/a,He drank a cold beer.,Ha bevuto una birra fredda.,"bionda, artigianale, spina",indefinite
noun,drinks,the beer,An alcoholic beverage made from grain.,la birra,lah BEER-rah,singular,n/a,feminine,1,noun,n/a,He drank a cold beer.,Ha bevuto una birra fredda.,"bionda, artigianale, spina",definite
noun,drinks,the beers,An alcoholic beverage made from grain.,le birre,lay BEER-reh,plural,n/a,feminine,1,noun,n/a,He drank a cold beer.,Ha bevuto una birra fredda.,"bionda, artigianale, spina",definite
noun,drinks,a coffee,A hot drink made from roasted coffee beans.,un caffè,oon kah-FEH,singular,n/a,masculine,1,noun,n/a,I need a coffee.,Ho bisogno di un caffè.,"espresso, latte, bar",indefinite
noun,drinks,the coffee,A hot drink made from roasted coffee beans.,il caffè,eel kah-FEH,singular,n/a,masculine,1,noun,n/a,I need a coffee.,Ho bisogno di un caffè.,"espresso, latte, bar",definite
noun,drinks,the coffees,A hot drink made from roasted coffee beans.,i caffè,ee kah-FEH,plural,n/a,masculine,1,noun,n/a,I need a coffee.,Ho bisogno di un caffè.,"espresso, latte, bar",definite
noun,drinks,a tea,A hot drink made from leaves and boiling water.,un tè,oon TEH,singular,n/a,masculine,1,noun,n/a,Would you like tea or coffee?,Preferisci tè o caffè?,"infuso, limone, zucchero",indefinite
noun,drinks,the tea,A hot drink made from leaves and boiling water.,il tè,eel TEH,singular,n/a,masculine,1,noun,n/a,Would you like tea or coffee?,Preferisci tè o caffè?,"infuso, limone, zucchero",definite
noun,drinks,the teas,A hot drink made from leaves and boiling water.,i tè,ee TEH,plural,n/a,masculine,1,noun,n/a,Would you like tea or coffee?,Preferisci tè o caffè?,"infuso, limone, zucchero",definite
noun,drinks,a juice,A drink made from the liquid of fruits or vegetables.,un succo,oon SOOK-koh,singular,n/a,masculine,1,noun,n/a,Can I have some orange juice?,Posso avere del succo d'arancia?,"arancia, mela, frutta",indefinite
noun,drinks,the juice,A drink made from the liquid of fruits or vegetables.,il succo,eel SOOK-koh,singular,n/a,masculine,1,noun,n/a,Can I have some orange juice?,Posso avere del succo d'arancia?,"arancia, mela, frutta",definite
noun,drinks,the juices,A drink made from the liquid of fruits or vegetables.,i succhi,ee SOOK-kee,plural,n/a,masculine,1,noun,n/a,Can I have some orange juice?,Posso avere del succo d'arancia?,"arancia, mela, frutta",definite
noun,drinks,a milk,"A white liquid produced by mammals, often drunk.",un latte,oon LAHT-teh,singular,n/a,masculine,1,noun,n/a,She drinks milk every morning.,Beve il latte ogni mattina.,"mucca, caffè, calcio",indefinite
noun,drinks,the milk,"A white liquid produced by mammals, often drunk.",il latte,eel LAHT-teh,singular,n/a,masculine,1,noun,n/a,She drinks milk every morning.,Beve il latte ogni mattina.,"mucca, caffè, calcio",definite
noun,drinks,the milks,"A white liquid produced by mammals, often drunk.",i latti,ee LAHT-tee,plural,n/a,masculine,1,noun,n/a,She drinks milk every morning.,Beve il latte ogni mattina.,"mucca, caffè, calcio",definite
noun,drinks,a soda,A carbonated sweetened soft drink.,una bibita,OO-nah BEE-bee-tah,singular,n/a,feminine,2,noun,n/a,They ordered two sodas.,Hanno ordinato due bibite.,"cola, gassata, fredda",indefinite
noun,drinks,the soda,A carbonated sweetened soft drink.,la bibita,lah BEE-bee-tah,singular,n/a,feminine,2,noun,n/a,They ordered two sodas.,Hanno ordinato due bibite.,"cola, gassata, fredda",definite
noun,drinks,the sodas,A carbonated sweetened soft drink.,le bibite,lay BEE-bee-teh,plural,n/a,feminine,2,noun,n/a,They ordered two sodas.,Hanno ordinato due bibite.,"cola, gassata, fredda",definite
noun,drinks,a cocktail,A mixed alcoholic drink.,un cocktail,oon KOK-tel,singular,n/a,masculine,2,noun,n/a,She made a fruity cocktail.,Ha preparato un cocktail alla frutta.,"aperitivo, bar, alcolico",indefinite
noun,drinks,the cocktail,A mixed alcoholic drink.,il cocktail,eel KOK-tel,singular,n/a,masculine,2,noun,n/a,She made a fruity cocktail.,Ha preparato un cocktail alla frutta.,"aperitivo, bar, alcolico",definite
noun,drinks,the cocktails,A mixed alcoholic drink.,i cocktail,ee KOK-tel,plural,n/a,masculine,2,noun,n/a,She made a fruity cocktail.,Ha preparato un cocktail alla frutta.,"aperitivo, bar, alcolico",definite
noun,drinks,a lemonade,A sweetened drink made from lemon juice.,una limonata,OO-nah lee-moh-NAH-tah,singular,n/a,feminine,2,noun,n/a,Lemonade is refreshing in summer.,La limonata è rinfrescante in estate.,"limone, fredda, estate",indefinite
noun,drinks,the lemonade,A sweetened drink made from lemon juice.,la limonata,lah lee-moh-NAH-tah,singular,n/a,feminine,2,noun,n/a,Lemonade is refreshing in summer.,La limonata è rinfrescante in estate.,"limone, fredda, estate",definite
noun,drinks,the lemonades,A sweetened drink made from lemon juice.,le limonate,lay lee-moh-NAH-teh,plural,n/a,feminine,2,noun,n/a,Lemonade is refreshing in summer.,La limonata è rinfrescante in estate.,"limone, fredda, estate",definite
